latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
6.2214413,-75.47659,1493.0,-18000,America/Bogota,GMT-5

time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm)
2020-11-29,27.1,14.3,5.50
2020-11-30,25.7,15.8,12.10
2020-12-01,23.6,14.4,1.90
2020-12-02,25.7,16.1,10.10
2020-12-03,25.3,16.2,10.20
2020-12-04,26.0,15.9,1.40
2020-12-05,26.0,15.3,2.90
2020-12-06,25.9,15.8,0.40
2020-12-07,25.6,16.5,1.00
2020-12-08,25.5,17.4,1.30
2020-12-09,24.5,16.3,0.30
2020-12-10,25.5,14.9,0.30
2020-12-11,26.1,15.6,1.80
2020-12-12,24.8,16.7,6.50
2020-12-13,25.3,14.1,8.30
2020-12-14,26.5,15.5,0.60
2020-12-15,24.2,15.5,1.50
2020-12-16,24.9,15.8,8.30
2020-12-17,25.1,15.7,1.60
2020-12-18,24.9,16.7,10.30
2020-12-19,24.4,16.2,2.60
2020-12-20,24.7,15.3,1.30
2020-12-21,24.4,14.9,7.20
2020-12-22,24.8,16.3,4.80
2020-12-23,25.6,15.9,0.60
2020-12-24,24.8,16.4,6.40
2020-12-25,24.3,15.8,13.50
2020-12-26,23.3,14.8,4.20
2020-12-27,22.6,14.8,6.10
2020-12-28,24.8,16.0,4.30
2020-12-29,24.9,14.8,0.70
2020-12-30,26.0,15.8,0.80
2020-12-31,26.3,14.7,0.60
2021-01-01,24.9,14.9,5.50
2021-01-02,25.5,15.0,1.50
2021-01-03,24.1,15.8,1.30
2021-01-04,25.9,13.9,0.00
2021-01-05,25.7,15.3,0.70
2021-01-06,23.8,15.7,8.10
2021-01-07,25.3,15.9,22.50
2021-01-08,23.6,15.0,12.00
2021-01-09,25.1,13.8,1.70
2021-01-10,25.8,16.2,0.80
2021-01-11,24.3,15.3,18.70
2021-01-12,26.1,13.6,0.00
2021-01-13,27.0,15.0,0.00
2021-01-14,26.5,16.8,12.80
2021-01-15,25.2,16.7,3.40
2021-01-16,26.0,14.8,2.10
2021-01-17,25.7,14.8,0.20
2021-01-18,25.5,15.8,1.00
2021-01-19,25.9,14.4,0.20
2021-01-20,26.7,16.5,0.10
2021-01-21,25.9,16.5,0.00
2021-01-22,26.6,15.6,1.80
2021-01-23,25.0,16.4,3.60
2021-01-24,25.8,15.9,0.40
2021-01-25,25.6,16.7,0.30
2021-01-26,25.8,16.6,0.10
2021-01-27,26.9,13.5,0.20
2021-01-28,24.4,16.3,1.50
2021-01-29,26.7,15.2,0.00
2021-01-30,26.3,15.6,0.10
2021-01-31,26.2,15.1,0.00
2021-02-01,25.7,13.9,0.30
2021-02-02,27.0,15.6,2.00
2021-02-03,25.7,16.9,1.00
2021-02-04,26.7,16.3,0.10
2021-02-05,27.0,16.4,0.30
2021-02-06,26.7,16.5,0.30
2021-02-07,27.2,17.0,3.80
2021-02-08,25.2,16.6,3.80
2021-02-09,26.3,16.7,8.90
2021-02-10,25.4,16.1,8.50
2021-02-11,26.3,14.3,0.30
2021-02-12,25.0,15.0,4.90
2021-02-13,23.4,14.1,1.60
2021-02-14,24.5,16.0,6.90
2021-02-15,26.9,15.4,0.00
2021-02-16,25.6,14.4,0.90
2021-02-17,25.0,14.0,0.80
2021-02-18,24.8,15.2,15.60
2021-02-19,21.1,15.9,1.30
2021-02-20,25.6,14.5,1.50
2021-02-21,22.6,14.9,6.00
2021-02-22,24.5,15.9,11.50
2021-02-23,25.2,15.4,2.60
2021-02-24,26.4,17.1,1.10
2021-02-25,26.5,16.4,0.80
2021-02-26,26.1,16.9,2.20
2021-02-27,25.3,16.1,2.20
2021-02-28,25.2,15.8,8.90
2021-03-01,24.7,15.7,11.50
2021-03-02,24.8,15.7,8.10
2021-03-03,24.1,14.7,7.50
2021-03-04,24.8,15.1,2.70
2021-03-05,24.3,15.0,7.70
2021-03-06,24.1,15.2,2.30
2021-03-07,24.9,15.8,26.00
2021-03-08,24.6,16.7,13.50
2021-03-09,24.8,15.6,9.10
2021-03-10,23.7,15.1,7.60
2021-03-11,23.3,15.5,18.20
2021-03-12,22.2,15.5,2.50
2021-03-13,23.7,13.9,3.80
2021-03-14,24.2,14.2,8.00
2021-03-15,25.1,15.2,9.50
2021-03-16,25.3,14.5,1.70
2021-03-17,23.4,14.7,6.40
2021-03-18,25.3,14.7,23.20
2021-03-19,24.3,14.6,1.20
2021-03-20,22.1,15.5,6.90
2021-03-21,25.1,14.0,8.30
2021-03-22,21.6,15.5,6.20
2021-03-23,24.2,14.6,11.60
2021-03-24,25.4,15.4,21.50
2021-03-25,25.6,15.8,3.40
2021-03-26,26.6,16.1,2.60
2021-03-27,23.3,16.1,7.10
2021-03-28,24.5,15.6,5.30
2021-03-29,26.8,15.4,0.70
2021-03-30,26.5,16.1,0.50
2021-03-31,25.6,16.3,0.00
2021-04-01,24.1,16.3,6.50
2021-04-02,25.2,14.0,30.70
2021-04-03,24.2,16.5,2.90
2021-04-04,25.6,16.4,3.60
2021-04-05,25.8,16.0,6.80
2021-04-06,25.7,16.9,3.90
2021-04-07,26.4,16.1,0.10
2021-04-08,27.1,15.9,4.60
2021-04-09,23.0,16.8,19.40
2021-04-10,25.7,15.9,10.10
2021-04-11,24.5,15.9,1.70
2021-04-12,27.0,15.0,0.20
2021-04-13,27.7,14.5,0.50
2021-04-14,26.5,16.7,1.40
2021-04-15,26.8,16.5,0.10
2021-04-16,25.5,16.9,16.60
2021-04-17,26.9,15.8,0.10
2021-04-18,25.3,16.5,6.90
2021-04-19,25.4,15.6,0.40
2021-04-20,26.2,13.9,3.20
2021-04-21,23.9,15.6,5.70
2021-04-22,26.6,15.7,2.90
2021-04-23,23.1,16.1,5.90
2021-04-24,26.1,14.0,1.30
2021-04-25,25.8,16.2,9.60
2021-04-26,26.6,16.7,0.80
2021-04-27,23.7,16.6,27.70
2021-04-28,24.2,15.6,23.80
2021-04-29,23.0,14.8,5.90
2021-04-30,21.5,13.8,9.60
2021-05-01,22.7,12.2,6.80
2021-05-02,24.6,13.5,17.30
2021-05-03,23.5,15.5,13.30
2021-05-04,23.1,16.1,10.90
2021-05-05,25.0,15.5,14.70
2021-05-06,23.5,14.6,8.20
2021-05-07,25.9,13.8,1.90
2021-05-08,24.3,16.4,9.90
2021-05-09,26.9,15.3,0.90
2021-05-10,25.2,16.1,0.00
2021-05-11,25.9,14.0,0.00
2021-05-12,27.0,14.5,0.50
2021-05-13,27.6,17.1,0.40
2021-05-14,27.1,16.7,0.80
2021-05-15,26.7,16.4,5.50
2021-05-16,24.8,16.4,4.40
2021-05-17,24.8,16.1,11.60
2021-05-18,22.6,16.2,14.00
2021-05-19,26.9,17.0,0.60
2021-05-20,27.0,16.8,0.20
2021-05-21,26.7,16.5,0.90
2021-05-22,27.1,17.2,0.50
2021-05-23,25.1,14.6,1.50
2021-05-24,27.0,16.8,1.60
2021-05-25,27.2,16.8,1.50
2021-05-26,27.4,17.3,0.50
2021-05-27,26.0,16.1,0.80
2021-05-28,22.9,15.9,16.20
2021-05-29,22.3,16.8,6.50
2021-05-30,25.1,16.1,6.00
2021-05-31,24.6,16.8,19.20
2021-06-01,24.5,15.7,12.40
2021-06-02,25.9,15.6,6.00
2021-06-03,25.9,16.2,4.50
2021-06-04,25.3,16.3,3.70
2021-06-05,26.5,16.8,0.10
2021-06-06,24.1,17.5,13.20
2021-06-07,23.3,15.3,8.00
2021-06-08,25.1,14.9,15.40
2021-06-09,22.3,15.0,10.20
2021-06-10,25.0,14.2,6.20
2021-06-11,25.2,15.9,14.50
2021-06-12,25.2,15.4,9.50
2021-06-13,24.7,14.8,10.50
2021-06-14,23.0,15.6,13.00
2021-06-15,24.5,15.9,2.90
2021-06-16,26.1,15.2,0.20
2021-06-17,25.9,15.3,6.60
2021-06-18,26.1,15.3,0.80
2021-06-19,25.9,15.5,0.00
2021-06-20,26.5,14.4,0.60
2021-06-21,26.8,14.6,1.00
2021-06-22,23.9,16.3,20.90
2021-06-23,25.7,15.4,1.60
2021-06-24,24.7,15.8,13.90
2021-06-25,25.1,13.2,7.20
2021-06-26,23.1,15.9,3.80
2021-06-27,23.2,15.0,21.40
2021-06-28,26.3,15.0,0.10
2021-06-29,26.1,15.9,0.00
2021-06-30,26.1,15.8,15.60
2021-07-01,25.4,15.4,19.10
2021-07-02,25.7,15.5,1.00
2021-07-03,26.2,15.4,1.20
2021-07-04,25.7,14.1,0.70
2021-07-05,25.5,14.5,0.00
2021-07-06,26.3,14.6,0.20
2021-07-07,27.0,15.1,1.40
2021-07-08,26.5,15.3,0.10
2021-07-09,25.7,16.3,0.50
2021-07-10,22.9,15.3,12.10
2021-07-11,24.0,15.3,4.20
2021-07-12,26.7,14.3,0.20
2021-07-13,26.4,14.9,0.00
2021-07-14,26.2,14.1,0.10
2021-07-15,26.8,14.5,0.40
2021-07-16,27.0,17.5,2.20
2021-07-17,26.1,15.5,0.80
2021-07-18,26.4,14.8,0.10
2021-07-19,26.1,13.2,0.00
2021-07-20,26.5,13.9,0.00
2021-07-21,26.3,13.5,0.10
2021-07-22,26.8,14.9,0.00
2021-07-23,27.7,16.1,0.20
2021-07-24,23.3,16.9,5.00
2021-07-25,23.4,15.3,6.00
2021-07-26,25.6,13.0,1.00
2021-07-27,22.8,15.8,2.40
2021-07-28,24.2,15.5,2.00
2021-07-29,27.4,14.4,5.50
2021-07-30,26.5,15.4,1.00
2021-07-31,26.8,16.2,0.00
2021-08-01,27.9,14.9,0.60
2021-08-02,26.6,13.6,0.00
2021-08-03,25.7,14.8,5.60
2021-08-04,27.1,15.8,0.00
2021-08-05,27.5,13.8,0.00
2021-08-06,27.0,12.9,0.00
2021-08-07,27.2,13.9,15.40
2021-08-08,24.4,15.7,7.20
2021-08-09,27.0,15.6,9.40
2021-08-10,26.7,16.6,5.70
2021-08-11,26.2,15.6,2.70
2021-08-12,26.8,15.8,4.20
2021-08-13,25.0,15.0,18.00
2021-08-14,23.9,16.3,22.90
2021-08-15,26.1,15.4,6.40
2021-08-16,24.7,16.5,25.00
2021-08-17,24.3,16.2,14.00
2021-08-18,24.5,15.7,12.30
2021-08-19,22.7,16.0,5.00
2021-08-20,23.3,15.1,8.40
2021-08-21,26.2,15.0,0.90
2021-08-22,26.3,16.5,1.20
2021-08-23,26.6,16.4,8.40
2021-08-24,25.6,15.8,11.00
2021-08-25,23.1,15.2,8.90
2021-08-26,24.7,15.9,1.00
2021-08-27,25.4,15.3,2.10
2021-08-28,27.0,16.7,0.30
2021-08-29,27.1,16.6,2.10
2021-08-30,24.6,15.3,17.60
2021-08-31,22.8,16.0,14.80
2021-09-01,23.9,15.8,1.20
2021-09-02,26.9,16.3,0.50
2021-09-03,26.3,15.9,1.20
2021-09-04,26.8,16.2,0.50
2021-09-05,23.2,15.9,7.10
2021-09-06,25.1,14.6,19.20
2021-09-07,26.0,14.6,22.40
2021-09-08,24.2,16.5,20.70
2021-09-09,26.8,16.3,0.20
2021-09-10,27.1,16.1,3.70
2021-09-11,25.9,14.8,1.40
2021-09-12,25.2,14.9,1.80
2021-09-13,25.8,15.3,0.20
2021-09-14,25.9,15.6,7.70
2021-09-15,25.0,14.3,0.30
2021-09-16,26.0,14.5,0.30
2021-09-17,26.3,13.0,0.00
2021-09-18,27.0,14.3,0.20
2021-09-19,24.8,13.6,6.80
2021-09-20,25.9,14.2,1.40
2021-09-21,25.5,16.7,1.70
2021-09-22,24.8,16.2,28.10
2021-09-23,24.0,16.1,10.00
2021-09-24,26.1,16.9,1.10
2021-09-25,26.4,15.1,4.60
2021-09-26,27.6,14.3,0.00
2021-09-27,27.6,14.4,1.80
2021-09-28,23.9,14.6,11.00
2021-09-29,24.8,12.8,25.50
2021-09-30,22.3,15.5,2.50
2021-10-01,26.1,13.3,1.00
2021-10-02,26.2,16.1,1.70
2021-10-03,27.0,15.6,0.80
2021-10-04,26.6,16.4,0.80
2021-10-05,27.1,16.2,14.20
2021-10-06,25.9,17.2,9.70
2021-10-07,26.9,16.2,1.10
2021-10-08,24.4,17.2,5.10
2021-10-09,23.1,16.3,8.10
2021-10-10,24.7,16.3,13.90
2021-10-11,24.3,15.4,3.90
2021-10-12,25.9,15.2,19.30
2021-10-13,24.8,13.9,11.30
2021-10-14,27.3,16.7,7.90
2021-10-15,26.2,15.0,6.40
2021-10-16,26.4,15.6,6.20
2021-10-17,25.7,15.2,12.80
2021-10-18,26.3,15.5,0.40
2021-10-19,26.2,15.8,7.10
2021-10-20,24.7,14.1,15.30
2021-10-21,26.0,15.3,9.80
2021-10-22,24.1,13.5,4.30
2021-10-23,25.2,14.4,13.70
2021-10-24,25.8,12.9,2.10
2021-10-25,26.2,16.1,8.90
2021-10-26,26.4,14.8,11.20
2021-10-27,24.1,15.1,14.70
2021-10-28,26.3,14.3,18.60
2021-10-29,22.9,14.4,9.00
2021-10-30,24.8,12.6,11.10
2021-10-31,24.8,15.2,3.20
2021-11-01,23.4,13.8,18.10
2021-11-02,24.2,13.2,11.40
2021-11-03,24.2,14.3,12.10
2021-11-04,24.9,13.6,8.10
2021-11-05,25.7,15.3,4.50
2021-11-06,25.6,15.0,0.20
2021-11-07,26.9,15.6,0.20
2021-11-08,25.1,14.4,15.00
2021-11-09,25.0,15.0,6.70
2021-11-10,25.4,14.1,8.60
2021-11-11,26.1,12.6,0.00
2021-11-12,26.0,11.4,0.40
2021-11-13,26.2,16.0,8.00
2021-11-14,24.4,15.4,10.50
2021-11-15,24.7,15.8,8.60
2021-11-16,24.5,14.5,1.30
2021-11-17,26.5,14.1,0.70
2021-11-18,26.0,13.7,0.40
2021-11-19,25.3,13.0,0.10
2021-11-20,25.4,14.2,4.30
2021-11-21,25.1,15.9,5.60
2021-11-22,24.2,15.6,11.00
2021-11-23,23.2,15.0,8.70
2021-11-24,21.6,16.0,5.60
2021-11-25,24.2,15.0,10.20
2021-11-26,22.4,14.0,18.70
2021-11-27,25.9,13.7,0.80
2021-11-28,27.5,16.0,2.30
2021-11-29,25.2,15.0,6.30
2021-11-30,25.3,15.2,7.10
2021-12-01,25.6,14.9,1.60
2021-12-02,26.1,15.7,0.40
2021-12-03,25.4,15.7,3.00
2021-12-04,25.0,15.6,1.60
2021-12-05,25.7,15.9,0.30
2021-12-06,25.3,17.1,5.90
2021-12-07,26.7,16.1,0.70
2021-12-08,26.6,16.5,1.20
2021-12-09,25.4,15.8,1.30
2021-12-10,25.7,14.7,1.80
2021-12-11,25.5,14.8,0.40
2021-12-12,19.8,15.0,3.70
2021-12-13,24.4,12.7,0.10
2021-12-14,25.2,14.2,2.00
2021-12-15,26.6,15.2,3.90
2021-12-16,26.4,15.8,0.60
2021-12-17,24.6,15.9,6.40
2021-12-18,23.3,15.1,3.10
2021-12-19,25.9,14.7,3.20
2021-12-20,26.0,13.5,3.40
2021-12-21,23.9,14.1,0.20
2021-12-22,25.7,14.5,8.70
2021-12-23,25.3,13.8,0.70
2021-12-24,25.5,16.1,2.10
2021-12-25,26.4,16.3,2.40
2021-12-26,25.8,15.0,5.80
2021-12-27,24.6,15.7,5.80
2021-12-28,26.1,15.6,5.60
2021-12-29,22.4,15.0,3.30
2021-12-30,26.5,14.9,3.80
2021-12-31,24.2,16.2,2.60
2022-01-01,25.9,14.4,14.90
2022-01-02,26.1,15.9,9.40
2022-01-03,25.3,15.5,0.20
2022-01-04,25.5,14.1,0.00
2022-01-05,27.0,13.6,0.00
2022-01-06,24.5,14.9,10.70
2022-01-07,21.5,16.3,3.80
2022-01-08,25.1,15.2,6.40
2022-01-09,24.2,13.8,1.00
2022-01-10,22.5,14.6,1.80
2022-01-11,22.9,16.4,3.70
2022-01-12,22.9,15.9,2.20
2022-01-13,24.6,14.0,10.00
2022-01-14,23.6,13.4,0.50
2022-01-15,25.0,14.7,0.00
2022-01-16,25.3,14.1,0.20
2022-01-17,24.4,15.6,1.90
2022-01-18,23.3,15.7,1.40
2022-01-19,26.1,16.2,0.20
2022-01-20,26.7,15.6,0.00
2022-01-21,26.0,15.8,0.10
2022-01-22,24.7,14.9,4.50
2022-01-23,25.4,14.3,0.30
2022-01-24,25.2,15.3,5.50
2022-01-25,24.1,15.7,8.70
2022-01-26,25.4,13.6,0.30
2022-01-27,24.6,14.7,2.60
2022-01-28,25.6,14.0,0.10
2022-01-29,26.0,11.6,0.00
2022-01-30,25.2,10.3,0.00
2022-01-31,25.9,13.2,0.00
2022-02-01,26.6,11.8,0.00
2022-02-02,26.8,15.1,0.00
2022-02-03,26.9,15.7,0.60
2022-02-04,24.4,15.6,7.30
2022-02-05,25.1,14.3,11.00
2022-02-06,24.9,13.2,11.50
2022-02-07,24.8,14.2,9.60
2022-02-08,24.6,12.6,11.00
2022-02-09,24.2,15.3,12.40
2022-02-10,25.2,13.8,2.80
2022-02-11,26.2,15.4,0.00
2022-02-12,26.0,14.9,0.10
2022-02-13,24.8,16.0,8.60
2022-02-14,23.7,14.7,6.90
2022-02-15,24.7,14.3,1.50
2022-02-16,25.2,15.2,4.10
2022-02-17,26.7,15.9,13.60
2022-02-18,25.2,16.0,15.30
2022-02-19,24.3,15.5,9.90
2022-02-20,24.2,14.0,2.30
2022-02-21,25.5,14.1,2.10
2022-02-22,25.8,13.5,1.60
2022-02-23,25.6,15.1,5.80
2022-02-24,25.8,14.7,4.70
2022-02-25,24.7,13.1,3.80
2022-02-26,23.6,15.3,18.00
2022-02-27,24.2,14.3,24.80
2022-02-28,21.8,15.0,2.90
2022-03-01,24.7,14.7,3.40
2022-03-02,23.3,15.2,7.60
2022-03-03,25.7,14.4,7.90
2022-03-04,24.4,15.0,19.40
2022-03-05,23.2,15.6,21.60
2022-03-06,23.1,15.5,15.20
2022-03-07,23.8,14.1,1.40
2022-03-08,25.1,13.4,2.00
2022-03-09,24.7,11.1,1.40
2022-03-10,25.6,14.1,5.80
2022-03-11,24.9,13.6,0.70
2022-03-12,25.5,13.5,1.80
2022-03-13,24.8,13.2,6.00
2022-03-14,26.0,14.4,5.50
2022-03-15,25.9,13.5,7.40
2022-03-16,24.9,14.9,5.40
2022-03-17,27.4,14.7,3.90
2022-03-18,25.2,15.9,1.70
2022-03-19,25.0,16.2,6.10
2022-03-20,26.7,15.6,5.10
2022-03-21,27.3,14.4,4.00
2022-03-22,25.1,16.0,7.70
2022-03-23,25.7,15.9,4.20
2022-03-24,27.4,15.3,6.20
2022-03-25,24.9,15.0,3.40
2022-03-26,25.7,15.6,10.40
2022-03-27,25.6,15.4,11.80
2022-03-28,25.2,14.4,0.50
2022-03-29,25.1,15.3,13.00
2022-03-30,27.0,13.9,12.00
2022-03-31,24.6,15.5,20.40
2022-04-01,26.1,16.1,10.60
2022-04-02,27.2,15.6,0.70
2022-04-03,26.5,16.1,14.10
2022-04-04,26.4,14.8,11.70
2022-04-05,26.9,14.4,2.20
2022-04-06,28.3,16.4,6.10
2022-04-07,23.7,16.4,11.00
2022-04-08,24.9,16.1,8.00
2022-04-09,26.3,15.9,10.40
2022-04-10,25.7,15.1,2.30
2022-04-11,27.0,15.9,12.80
2022-04-12,27.7,16.5,0.60
2022-04-13,27.3,16.6,0.00
2022-04-14,26.6,16.8,5.20
2022-04-15,27.3,16.7,0.60
2022-04-16,24.8,17.1,14.10
2022-04-17,25.0,15.2,17.90
2022-04-18,25.5,14.5,13.40
2022-04-19,20.3,16.5,20.90
2022-04-20,24.3,14.5,2.70
2022-04-21,22.9,14.5,8.60
2022-04-22,21.8,15.5,11.10
2022-04-23,24.0,15.0,3.40
2022-04-24,25.1,15.0,20.60
2022-04-25,23.0,15.2,3.30
2022-04-26,25.5,14.7,9.30
2022-04-27,25.0,13.1,6.80
2022-04-28,25.4,15.2,10.20
2022-04-29,25.8,15.4,0.80
2022-04-30,27.2,16.0,2.40
2022-05-01,27.0,15.1,0.60
2022-05-02,26.5,15.6,0.60
2022-05-03,27.2,13.5,0.00
2022-05-04,27.5,15.4,0.60
2022-05-05,24.1,15.6,10.70
2022-05-06,24.7,15.8,23.40
2022-05-07,24.4,16.6,12.10
2022-05-08,26.5,13.7,10.70
2022-05-09,26.1,16.2,9.20
2022-05-10,25.7,14.8,10.60
2022-05-11,24.7,14.9,17.80
2022-05-12,26.1,15.4,3.50
2022-05-13,26.4,15.2,7.90
2022-05-14,25.5,16.3,9.30
2022-05-15,27.6,16.5,1.50
2022-05-16,27.5,16.2,6.60
2022-05-17,25.9,15.7,15.80
2022-05-18,23.3,15.4,4.30
2022-05-19,26.8,13.9,16.00
2022-05-20,25.2,15.2,19.20
2022-05-21,25.5,14.7,11.80
2022-05-22,27.5,12.3,2.40
2022-05-23,23.8,15.3,12.60
2022-05-24,25.6,14.6,4.00
2022-05-25,25.7,15.4,0.40
2022-05-26,25.6,14.9,0.80
2022-05-27,25.8,15.3,0.00
2022-05-28,26.3,14.9,0.20
2022-05-29,25.7,14.2,1.20
2022-05-30,26.0,14.6,2.90
2022-05-31,25.1,13.8,1.60
2022-06-01,25.6,14.3,15.30
2022-06-02,24.6,13.9,23.70
2022-06-03,22.6,14.7,4.00
2022-06-04,23.6,13.1,15.20
2022-06-05,23.7,13.1,17.40
2022-06-06,25.0,15.2,15.70
2022-06-07,22.6,13.7,3.80
2022-06-08,24.0,12.7,17.80
2022-06-09,24.3,14.5,14.60
2022-06-10,25.9,13.0,1.50
2022-06-11,22.3,14.9,3.00
2022-06-12,24.7,15.0,3.60
2022-06-13,25.0,15.6,15.90
2022-06-14,23.9,14.5,29.90
2022-06-15,23.2,14.5,15.10
2022-06-16,26.1,15.5,2.40
2022-06-17,22.6,14.6,12.70
2022-06-18,25.0,13.9,6.60
2022-06-19,23.4,14.7,9.30
2022-06-20,24.4,15.0,10.10
2022-06-21,25.2,14.3,14.10
2022-06-22,26.2,14.0,0.60
2022-06-23,25.9,15.7,2.70
2022-06-24,25.5,15.1,7.10
2022-06-25,23.7,14.5,21.10
2022-06-26,24.5,15.4,6.20
2022-06-27,24.5,13.6,13.80
2022-06-28,25.1,13.9,15.70
2022-06-29,24.9,15.0,12.40
2022-06-30,24.8,15.0,16.60
2022-07-01,26.0,14.1,3.50
2022-07-02,26.1,15.4,1.80
2022-07-03,26.0,15.8,0.60
2022-07-04,26.5,15.4,0.20
2022-07-05,26.4,14.3,0.30
2022-07-06,25.9,15.4,0.40
2022-07-07,27.1,16.0,0.40
2022-07-08,25.8,16.3,0.40
2022-07-09,26.8,12.9,0.20
2022-07-10,26.7,14.4,0.30
2022-07-11,23.2,15.6,8.40
2022-07-12,25.8,14.0,7.30
2022-07-13,26.0,13.1,0.40
2022-07-14,26.1,15.8,6.40
2022-07-15,25.2,13.8,0.30
2022-07-16,26.5,15.0,2.50
2022-07-17,26.4,14.7,0.80
2022-07-18,25.9,15.2,0.00
2022-07-19,26.5,14.2,0.10
2022-07-20,26.5,15.3,0.70
2022-07-21,26.0,15.5,1.20
2022-07-22,26.0,15.6,3.20
2022-07-23,23.6,14.9,5.40
2022-07-24,24.9,14.6,10.80
2022-07-25,23.5,15.7,21.30
2022-07-26,23.8,13.8,3.50
2022-07-27,24.7,14.8,16.40
2022-07-28,24.7,15.3,11.80
2022-07-29,25.8,15.2,0.50
2022-07-30,26.9,14.7,0.70
2022-07-31,26.5,15.0,0.50
2022-08-01,26.0,16.1,3.00
2022-08-02,24.9,16.2,3.70
2022-08-03,25.8,15.7,0.50
2022-08-04,26.0,15.3,0.70
2022-08-05,26.4,14.9,4.70
2022-08-06,25.4,14.9,4.90
2022-08-07,26.6,14.2,0.00
2022-08-08,26.6,15.5,0.30
2022-08-09,26.6,15.8,5.50
2022-08-10,26.4,13.3,0.10
2022-08-11,26.6,13.9,0.00
2022-08-12,26.0,13.8,0.50
2022-08-13,25.2,14.6,14.20
2022-08-14,25.9,14.9,2.40
2022-08-15,25.7,15.6,7.50
2022-08-16,24.2,13.9,1.40
2022-08-17,25.8,15.8,15.90
2022-08-18,26.8,16.0,0.90
2022-08-19,26.8,16.1,0.20
2022-08-20,26.8,15.7,16.50
2022-08-21,26.0,15.4,1.20
2022-08-22,24.5,15.1,12.70
2022-08-23,25.9,14.4,0.10
2022-08-24,26.9,13.7,0.00
2022-08-25,26.5,15.4,0.30
2022-08-26,26.1,15.1,5.20
2022-08-27,25.2,15.2,14.80
2022-08-28,23.0,14.2,13.30
2022-08-29,25.5,14.6,1.20
2022-08-30,26.8,14.3,1.20
2022-08-31,26.0,15.7,1.10
2022-09-01,25.4,14.9,14.80
2022-09-02,25.5,14.2,1.60
2022-09-03,27.3,15.5,0.40
2022-09-04,26.9,15.5,5.80
2022-09-05,26.4,15.1,0.20
2022-09-06,26.4,14.4,0.70
2022-09-07,26.9,16.2,1.40
2022-09-08,26.8,13.6,7.80
2022-09-09,26.0,14.7,2.30
2022-09-10,26.7,15.2,0.10
2022-09-11,27.1,14.9,0.20
2022-09-12,26.4,15.2,10.50
2022-09-13,27.0,13.2,8.10
2022-09-14,25.3,14.6,10.30
2022-09-15,26.9,14.6,0.80
2022-09-16,26.5,15.2,13.20
2022-09-17,26.3,14.6,13.10
2022-09-18,25.1,16.2,6.00
2022-09-19,23.4,15.0,4.50
2022-09-20,25.3,14.5,19.30
2022-09-21,24.8,14.3,14.60
2022-09-22,24.5,15.2,9.30
2022-09-23,27.2,15.0,12.40
2022-09-24,26.7,14.4,21.30
2022-09-25,26.7,14.2,12.30
2022-09-26,26.4,16.1,0.60
2022-09-27,26.9,16.1,0.40
2022-09-28,26.4,14.6,4.30
2022-09-29,24.5,13.1,17.30
2022-09-30,24.5,13.2,16.20
2022-10-01,24.1,14.8,6.80
2022-10-02,25.5,14.6,0.00
2022-10-03,26.5,15.0,0.00
2022-10-04,27.2,16.2,8.40
2022-10-05,25.0,15.5,8.90
2022-10-06,26.6,15.5,9.30
2022-10-07,25.2,13.5,19.90
2022-10-08,23.5,15.3,20.60
2022-10-09,25.4,14.7,2.10
2022-10-10,26.0,15.6,2.60
2022-10-11,26.4,14.3,0.00
2022-10-12,26.3,13.1,0.40
2022-10-13,25.6,12.9,14.00
2022-10-14,23.7,14.1,11.50
2022-10-15,25.8,15.7,7.30
2022-10-16,26.6,16.1,0.80
2022-10-17,24.0,15.6,9.00
2022-10-18,24.1,14.2,6.50
2022-10-19,26.0,14.0,9.50
2022-10-20,23.2,15.8,6.40
2022-10-21,23.8,14.6,9.90
2022-10-22,24.3,15.5,11.10
2022-10-23,25.7,13.7,15.40
2022-10-24,24.1,15.0,26.00
2022-10-25,24.8,14.4,3.30
2022-10-26,22.8,13.8,8.30
2022-10-27,23.9,16.2,32.30
2022-10-28,24.8,15.2,18.10
2022-10-29,23.5,14.2,4.80
2022-10-30,25.5,14.4,0.00
2022-10-31,24.9,16.3,0.60
2022-11-01,25.5,16.2,1.00
2022-11-02,26.9,15.1,1.20
2022-11-03,26.1,15.5,8.80
2022-11-04,24.3,14.9,13.30
2022-11-05,23.8,14.3,3.90
2022-11-06,24.0,14.1,1.50
2022-11-07,24.7,13.9,6.90
2022-11-08,25.1,13.8,9.60
2022-11-09,22.9,15.9,18.40
2022-11-10,24.8,14.1,11.70
2022-11-11,24.3,14.5,4.30
2022-11-12,24.6,15.3,16.10
2022-11-13,24.8,15.7,9.90
2022-11-14,24.9,15.0,1.40
2022-11-15,25.0,15.5,2.70
2022-11-16,25.5,15.9,0.30
2022-11-17,25.4,15.9,11.60
2022-11-18,23.3,15.1,4.60
2022-11-19,27.4,15.8,1.20
2022-11-20,25.7,14.8,11.00
2022-11-21,24.6,15.6,8.80
2022-11-22,24.5,14.7,14.00
2022-11-23,23.9,13.4,12.70
2022-11-24,24.0,14.5,16.00
2022-11-25,25.2,14.3,3.60
2022-11-26,24.8,14.4,7.70
2022-11-27,24.6,15.9,9.70
2022-11-28,23.0,15.5,4.10
2022-11-29,23.2,14.4,14.20
