latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
3.4094903,-76.4563,967.0,-18000,America/Bogota,GMT-5

time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm)
2020-12-05,25.3,18.0,18.20
2020-12-06,26.3,17.5,16.90
2020-12-07,25.2,18.6,18.30
2020-12-08,22.9,18.3,40.30
2020-12-09,24.3,18.0,10.50
2020-12-10,24.5,18.4,5.20
2020-12-11,25.5,18.7,4.80
2020-12-12,24.4,18.0,4.20
2020-12-13,25.3,18.0,21.70
2020-12-14,25.7,18.3,12.80
2020-12-15,24.6,18.2,7.60
2020-12-16,26.2,17.1,5.80
2020-12-17,24.3,18.1,27.50
2020-12-18,24.6,17.9,7.90
2020-12-19,25.2,18.3,13.70
2020-12-20,24.4,18.5,21.80
2020-12-21,25.8,18.1,5.90
2020-12-22,24.4,18.3,17.60
2020-12-23,26.1,18.2,18.80
2020-12-24,25.6,18.5,9.60
2020-12-25,24.3,18.4,14.80
2020-12-26,21.5,17.6,24.80
2020-12-27,23.7,17.4,0.10
2020-12-28,23.7,17.7,2.00
2020-12-29,24.7,17.0,6.50
2020-12-30,23.3,18.4,20.10
2020-12-31,24.8,18.2,19.90
2021-01-01,24.5,18.1,28.30
2021-01-02,25.2,18.2,16.10
2021-01-03,25.0,18.4,11.80
2021-01-04,24.6,17.8,12.50
2021-01-05,22.3,18.2,21.20
2021-01-06,23.1,17.2,2.50
2021-01-07,25.1,17.3,5.30
2021-01-08,22.6,17.6,22.30
2021-01-09,22.3,17.0,15.40
2021-01-10,24.0,17.3,25.00
2021-01-11,24.4,17.3,30.70
2021-01-12,23.8,17.8,39.80
2021-01-13,25.9,17.8,26.60
2021-01-14,25.2,17.9,14.80
2021-01-15,24.1,17.5,12.70
2021-01-16,25.3,17.7,15.00
2021-01-17,24.6,17.2,9.70
2021-01-18,24.2,18.0,21.70
2021-01-19,25.0,16.5,18.20
2021-01-20,25.7,17.9,1.90
2021-01-21,25.6,17.4,6.20
2021-01-22,25.3,18.0,13.80
2021-01-23,24.8,17.9,22.20
2021-01-24,25.0,18.0,27.50
2021-01-25,24.4,18.5,9.60
2021-01-26,24.0,18.5,18.00
2021-01-27,25.4,17.3,9.70
2021-01-28,23.9,18.3,14.30
2021-01-29,25.8,17.8,3.00
2021-01-30,25.6,18.0,1.50
2021-01-31,26.8,17.4,4.20
2021-02-01,25.6,18.5,6.80
2021-02-02,25.8,18.3,16.60
2021-02-03,25.8,19.0,9.20
2021-02-04,25.9,19.3,2.50
2021-02-05,24.8,18.7,6.20
2021-02-06,24.0,19.0,17.90
2021-02-07,25.9,18.2,4.50
2021-02-08,24.9,19.1,6.50
2021-02-09,24.9,18.1,19.60
2021-02-10,25.2,18.3,0.50
2021-02-11,26.0,18.2,1.40
2021-02-12,24.7,18.6,12.70
2021-02-13,24.0,18.5,5.20
2021-02-14,24.8,18.3,12.90
2021-02-15,24.6,18.4,6.20
2021-02-16,24.9,18.3,43.80
2021-02-17,25.2,18.0,21.00
2021-02-18,22.8,18.2,9.10
2021-02-19,22.7,17.9,3.80
2021-02-20,25.1,17.5,6.20
2021-02-21,26.0,18.1,7.30
2021-02-22,25.2,17.8,3.30
2021-02-23,25.7,18.4,13.80
2021-02-24,26.4,18.8,4.00
2021-02-25,27.4,18.7,6.90
2021-02-26,25.8,18.4,15.10
2021-02-27,25.2,18.7,17.40
2021-02-28,25.2,19.3,6.60
2021-03-01,22.8,18.3,18.80
2021-03-02,21.0,18.1,7.00
2021-03-03,25.6,18.3,1.80
2021-03-04,24.5,18.4,1.60
2021-03-05,24.7,18.0,6.40
2021-03-06,26.1,18.1,14.70
2021-03-07,25.2,18.3,36.70
2021-03-08,20.7,18.3,25.50
2021-03-09,25.1,17.1,5.60
2021-03-10,23.5,18.2,15.80
2021-03-11,22.4,18.4,24.40
2021-03-12,22.7,17.7,7.20
2021-03-13,24.6,18.0,0.50
2021-03-14,26.2,18.0,1.60
2021-03-15,24.2,18.4,7.50
2021-03-16,24.6,18.1,33.60
2021-03-17,25.2,17.2,21.40
2021-03-18,21.9,17.6,22.70
2021-03-19,24.8,17.4,3.50
2021-03-20,24.2,18.4,11.60
2021-03-21,26.3,17.4,0.80
2021-03-22,22.4,18.2,31.30
2021-03-23,26.3,17.1,0.80
2021-03-24,25.0,18.2,11.80
2021-03-25,26.0,18.2,5.50
2021-03-26,23.6,18.6,12.80
2021-03-27,25.2,18.3,6.90
2021-03-28,24.2,18.5,10.70
2021-03-29,26.1,18.8,42.80
2021-03-30,25.5,18.6,43.10
2021-03-31,25.3,18.1,37.40
2021-04-01,24.8,17.9,7.40
2021-04-02,26.9,18.2,26.60
2021-04-03,23.5,18.4,24.50
2021-04-04,24.6,18.4,3.20
2021-04-05,24.8,18.4,13.10
2021-04-06,22.6,18.1,32.70
2021-04-07,24.3,17.4,10.20
2021-04-08,25.0,17.6,13.60
2021-04-09,24.9,18.8,43.50
2021-04-10,24.6,18.6,13.80
2021-04-11,25.3,18.4,20.60
2021-04-12,26.7,18.8,4.70
2021-04-13,26.6,18.3,33.20
2021-04-14,25.6,18.5,20.70
2021-04-15,24.5,18.0,21.70
2021-04-16,23.9,18.1,28.20
2021-04-17,26.3,18.2,9.70
2021-04-18,25.1,18.2,60.30
2021-04-19,24.8,18.8,16.80
2021-04-20,26.8,18.6,6.40
2021-04-21,25.0,18.5,16.00
2021-04-22,26.5,18.0,2.90
2021-04-23,24.8,18.5,10.40
2021-04-24,26.0,17.9,0.90
2021-04-25,25.0,19.3,5.70
2021-04-26,24.0,18.8,15.40
2021-04-27,24.2,18.6,24.90
2021-04-28,24.6,18.2,11.00
2021-04-29,25.4,18.4,12.70
2021-04-30,21.7,18.0,11.90
2021-05-01,25.4,16.6,3.80
2021-05-02,24.3,17.7,17.10
2021-05-03,23.4,18.1,4.30
2021-05-04,25.8,17.7,0.90
2021-05-05,25.1,18.3,6.00
2021-05-06,26.5,17.8,11.40
2021-05-07,26.0,18.2,2.20
2021-05-08,25.2,18.4,11.40
2021-05-09,26.2,18.5,31.10
2021-05-10,25.3,18.5,62.10
2021-05-11,25.9,16.7,18.80
2021-05-12,25.5,17.8,23.50
2021-05-13,26.0,17.7,16.60
2021-05-14,23.7,18.3,60.40
2021-05-15,25.0,18.5,60.30
2021-05-16,25.1,18.4,37.70
2021-05-17,24.3,18.3,16.40
2021-05-18,23.6,18.3,18.40
2021-05-19,26.3,17.1,9.30
2021-05-20,26.5,18.2,7.10
2021-05-21,25.8,18.6,37.50
2021-05-22,25.5,17.9,63.80
2021-05-23,25.4,18.2,28.50
2021-05-24,26.0,18.3,21.00
2021-05-25,25.9,18.7,11.90
2021-05-26,25.4,18.7,18.90
2021-05-27,25.0,18.4,27.70
2021-05-28,23.8,18.7,11.90
2021-05-29,24.5,18.5,7.50
2021-05-30,25.7,18.6,4.80
2021-05-31,24.8,19.0,27.20
2021-06-01,25.8,18.8,19.20
2021-06-02,25.9,18.9,0.70
2021-06-03,25.0,18.7,19.40
2021-06-04,24.4,18.4,34.40
2021-06-05,25.9,17.7,19.50
2021-06-06,23.2,18.2,51.20
2021-06-07,23.5,17.7,14.70
2021-06-08,21.7,17.2,20.00
2021-06-09,22.5,17.6,10.70
2021-06-10,24.0,17.7,1.70
2021-06-11,25.3,18.3,8.80
2021-06-12,25.9,17.8,12.80
2021-06-13,21.1,18.5,28.90
2021-06-14,21.3,17.7,19.20
2021-06-15,23.3,17.4,15.60
2021-06-16,24.5,17.1,2.90
2021-06-17,25.3,17.7,18.50
2021-06-18,24.5,17.2,11.60
2021-06-19,24.5,17.2,40.70
2021-06-20,23.5,17.6,24.10
2021-06-21,25.1,17.3,13.70
2021-06-22,24.9,17.3,20.50
2021-06-23,24.4,16.8,24.90
2021-06-24,24.1,17.5,18.90
2021-06-25,23.1,17.6,28.20
2021-06-26,24.7,17.2,12.00
2021-06-27,23.6,17.6,13.20
2021-06-28,24.1,17.5,17.80
2021-06-29,26.0,17.1,14.00
2021-06-30,23.0,17.4,26.10
2021-07-01,24.8,17.4,28.00
2021-07-02,25.4,17.2,14.50
2021-07-03,25.3,16.7,12.20
2021-07-04,25.0,16.5,14.30
2021-07-05,25.3,17.0,16.40
2021-07-06,25.6,17.7,17.20
2021-07-07,25.5,17.6,30.90
2021-07-08,25.2,17.1,26.60
2021-07-09,24.4,17.8,43.70
2021-07-10,24.8,17.8,25.90
2021-07-11,24.6,17.5,9.60
2021-07-12,25.1,18.0,29.40
2021-07-13,23.9,17.7,14.80
2021-07-14,25.6,17.3,8.00
2021-07-15,25.3,16.5,13.50
2021-07-16,24.5,18.2,17.70
2021-07-17,24.7,17.4,19.00
2021-07-18,23.1,17.8,13.40
2021-07-19,26.3,17.2,4.10
2021-07-20,26.4,19.1,1.90
2021-07-21,26.8,19.4,7.20
2021-07-22,25.7,18.9,4.00
2021-07-23,24.7,17.7,14.60
2021-07-24,21.3,18.2,31.20
2021-07-25,22.7,17.5,15.70
2021-07-26,23.8,17.5,11.30
2021-07-27,23.6,17.4,31.60
2021-07-28,26.1,17.5,2.90
2021-07-29,25.3,18.0,39.10
2021-07-30,26.6,18.2,22.50
2021-07-31,26.9,18.8,3.30
2021-08-01,26.3,18.5,15.80
2021-08-02,26.2,18.3,14.60
2021-08-03,24.0,17.7,15.10
2021-08-04,26.7,17.0,9.90
2021-08-05,27.0,18.4,18.80
2021-08-06,25.6,17.9,17.40
2021-08-07,24.6,18.0,31.20
2021-08-08,24.0,17.8,15.00
2021-08-09,25.8,18.4,35.40
2021-08-10,25.5,17.5,34.80
2021-08-11,25.5,17.9,55.30
2021-08-12,25.2,17.2,67.00
2021-08-13,24.1,17.3,28.70
2021-08-14,22.9,17.8,31.10
2021-08-15,25.9,18.1,10.80
2021-08-16,22.1,17.7,42.20
2021-08-17,23.8,17.4,13.90
2021-08-18,25.4,17.6,17.20
2021-08-19,24.3,18.2,26.80
2021-08-20,25.6,18.0,8.60
2021-08-21,26.1,18.7,11.90
2021-08-22,26.0,18.3,11.40
2021-08-23,25.1,18.1,31.60
2021-08-24,24.0,18.3,14.50
2021-08-25,24.3,18.0,10.20
2021-08-26,24.7,18.1,19.50
2021-08-27,25.1,17.5,23.10
2021-08-28,24.1,17.6,6.70
2021-08-29,25.8,17.6,28.60
2021-08-30,25.2,18.1,51.70
2021-08-31,24.1,18.2,12.00
2021-09-01,24.9,17.8,22.50
2021-09-02,25.4,17.6,18.00
2021-09-03,25.3,17.9,31.90
2021-09-04,25.9,17.7,28.80
2021-09-05,25.5,17.7,21.70
2021-09-06,23.3,18.4,18.60
2021-09-07,25.8,18.4,6.00
2021-09-08,24.5,16.7,10.00
2021-09-09,25.6,17.5,33.50
2021-09-10,24.7,17.8,39.40
2021-09-11,24.3,17.7,16.20
2021-09-12,25.3,17.4,30.30
2021-09-13,25.8,17.3,9.90
2021-09-14,25.4,17.1,22.20
2021-09-15,25.7,17.8,31.50
2021-09-16,25.8,17.6,52.20
2021-09-17,27.6,17.3,18.70
2021-09-18,25.8,18.3,8.10
2021-09-19,25.1,17.9,22.40
2021-09-20,26.6,18.3,28.00
2021-09-21,25.1,18.1,30.60
2021-09-22,22.8,18.0,48.10
2021-09-23,24.5,18.3,35.50
2021-09-24,25.6,17.3,5.40
2021-09-25,27.7,18.3,38.70
2021-09-26,26.0,17.7,20.40
2021-09-27,26.9,17.3,7.50
2021-09-28,23.4,18.4,14.60
2021-09-29,25.2,16.6,7.60
2021-09-30,21.7,18.3,21.00
2021-10-01,26.7,17.0,8.60
2021-10-02,25.2,17.9,11.30
2021-10-03,27.1,18.1,14.10
2021-10-04,25.4,18.7,15.90
2021-10-05,22.6,18.6,49.40
2021-10-06,25.0,18.2,40.20
2021-10-07,26.0,18.1,36.00
2021-10-08,25.9,18.1,25.50
2021-10-09,23.6,18.9,27.10
2021-10-10,25.7,18.1,9.10
2021-10-11,24.4,18.9,12.90
2021-10-12,25.5,18.7,14.70
2021-10-13,27.4,17.7,25.00
2021-10-14,25.6,18.3,3.30
2021-10-15,24.9,18.9,6.00
2021-10-16,23.8,17.9,37.50
2021-10-17,23.0,17.6,27.20
2021-10-18,25.2,17.4,19.10
2021-10-19,24.9,16.9,21.10
2021-10-20,23.8,17.3,47.40
2021-10-21,23.3,18.0,29.30
2021-10-22,25.6,17.8,16.40
2021-10-23,24.4,17.9,13.90
2021-10-24,25.7,17.6,13.40
2021-10-25,25.0,18.3,21.80
2021-10-26,24.3,17.6,6.70
2021-10-27,25.2,18.3,0.10
2021-10-28,27.1,17.2,4.00
2021-10-29,26.2,18.2,6.20
2021-10-30,24.3,18.0,16.10
2021-10-31,24.8,18.2,19.30
2021-11-01,25.4,17.3,6.00
2021-11-02,26.0,17.5,27.20
2021-11-03,25.7,17.9,41.40
2021-11-04,24.4,17.8,27.60
2021-11-05,23.3,18.3,13.40
2021-11-06,25.9,18.1,9.70
2021-11-07,25.5,17.4,15.50
2021-11-08,23.8,17.8,10.80
2021-11-09,23.5,18.2,19.40
2021-11-10,25.0,18.0,16.20
2021-11-11,25.6,18.0,23.70
2021-11-12,24.2,18.2,21.30
2021-11-13,22.5,18.2,17.90
2021-11-14,26.2,17.9,2.60
2021-11-15,24.9,18.7,14.30
2021-11-16,25.6,17.5,11.20
2021-11-17,25.1,18.1,10.50
2021-11-18,24.6,17.8,20.40
2021-11-19,23.0,17.5,7.80
2021-11-20,25.3,17.3,23.80
2021-11-21,24.2,17.2,28.20
2021-11-22,23.8,18.1,30.10
2021-11-23,23.5,18.3,20.10
2021-11-24,23.2,18.3,33.00
2021-11-25,22.6,18.1,34.90
2021-11-26,23.5,17.7,25.00
2021-11-27,24.7,17.7,17.20
2021-11-28,26.4,17.3,12.70
2021-11-29,24.0,18.2,45.30
2021-11-30,22.7,18.2,39.00
2021-12-01,24.1,17.6,14.00
2021-12-02,25.4,17.6,8.70
2021-12-03,24.1,17.9,28.00
2021-12-04,25.4,17.1,30.90
2021-12-05,24.8,17.6,38.00
2021-12-06,25.1,18.1,24.90
2021-12-07,25.2,17.9,6.20
2021-12-08,25.7,17.7,16.00
2021-12-09,23.5,18.4,19.00
2021-12-10,24.6,17.2,9.10
2021-12-11,20.9,18.2,28.30
2021-12-12,21.3,17.7,22.70
2021-12-13,25.8,16.7,3.30
2021-12-14,24.1,18.1,27.80
2021-12-15,24.6,17.2,17.70
2021-12-16,24.3,17.1,46.70
2021-12-17,23.8,17.7,49.90
2021-12-18,24.3,17.7,50.00
2021-12-19,23.9,17.4,45.50
2021-12-20,23.9,18.1,23.00
2021-12-21,24.6,17.8,52.70
2021-12-22,23.7,17.8,8.10
2021-12-23,26.0,17.9,5.70
2021-12-24,26.1,18.0,3.70
2021-12-25,26.5,18.3,5.40
2021-12-26,23.3,17.9,7.80
2021-12-27,24.5,17.6,10.90
2021-12-28,24.1,17.1,9.30
2021-12-29,24.3,18.3,9.80
2021-12-30,24.9,18.0,1.10
2021-12-31,26.0,17.9,5.50
2022-01-01,22.4,18.3,28.10
2022-01-02,25.4,17.9,12.20
2022-01-03,24.1,18.1,16.00
2022-01-04,24.4,17.4,33.90
2022-01-05,24.3,17.8,3.00
2022-01-06,22.6,17.1,2.90
2022-01-07,24.0,17.2,9.60
2022-01-08,24.9,15.9,13.90
2022-01-09,25.5,17.3,7.00
2022-01-10,21.6,17.7,10.50
2022-01-11,25.8,17.1,5.20
2022-01-12,25.5,17.9,4.80
2022-01-13,24.6,17.5,23.30
2022-01-14,24.7,17.4,7.40
2022-01-15,24.5,17.1,9.10
2022-01-16,24.3,17.0,8.90
2022-01-17,24.1,16.8,27.10
2022-01-18,25.7,16.7,10.70
2022-01-19,26.3,17.5,2.50
2022-01-20,26.4,18.3,2.30
2022-01-21,25.4,16.2,6.80
2022-01-22,23.8,17.6,11.30
2022-01-23,25.3,18.0,11.90
2022-01-24,26.9,18.1,3.50
2022-01-25,23.8,17.9,16.70
2022-01-26,25.0,17.1,12.40
2022-01-27,25.5,18.3,21.40
2022-01-28,25.8,17.3,19.40
2022-01-29,25.4,16.9,15.60
2022-01-30,24.8,17.7,10.70
2022-01-31,24.9,17.2,6.10
2022-02-01,26.5,17.0,0.50
2022-02-02,25.4,16.6,4.20
2022-02-03,25.6,17.1,9.10
2022-02-04,24.2,17.0,15.70
2022-02-05,24.9,17.1,9.40
2022-02-06,24.3,17.6,10.10
2022-02-07,23.7,17.8,28.30
2022-02-08,22.5,18.0,15.80
2022-02-09,23.8,17.1,18.90
2022-02-10,24.4,17.7,16.20
2022-02-11,25.6,17.1,10.10
2022-02-12,25.5,17.2,24.70
2022-02-13,25.3,17.4,15.70
2022-02-14,24.6,17.9,8.00
2022-02-15,25.3,17.4,3.00
2022-02-16,25.6,17.4,13.50
2022-02-17,26.5,17.4,15.20
2022-02-18,21.6,18.1,42.20
2022-02-19,26.1,16.4,2.40
2022-02-20,23.8,18.0,22.90
2022-02-21,26.4,17.6,2.40
2022-02-22,26.3,17.2,18.20
2022-02-23,26.5,17.8,23.70
2022-02-24,24.3,17.8,8.80
2022-02-25,24.9,17.3,8.80
2022-02-26,24.1,17.4,47.00
2022-02-27,24.2,17.8,27.20
2022-02-28,24.7,18.4,18.80
2022-03-01,24.1,17.6,43.20
2022-03-02,22.1,18.1,33.10
2022-03-03,24.9,17.5,24.10
2022-03-04,24.7,17.9,17.40
2022-03-05,24.5,18.4,8.40
2022-03-06,22.5,17.4,18.40
2022-03-07,25.3,16.6,2.30
2022-03-08,26.0,16.7,0.00
2022-03-09,26.6,17.4,2.40
2022-03-10,26.7,17.4,4.30
2022-03-11,25.9,17.8,4.30
2022-03-12,25.7,17.5,3.80
2022-03-13,26.8,17.4,0.70
2022-03-14,26.6,18.0,11.50
2022-03-15,23.7,17.7,37.80
2022-03-16,24.8,18.1,15.90
2022-03-17,24.7,18.0,15.40
2022-03-18,24.3,17.2,31.20
2022-03-19,23.8,17.1,39.20
2022-03-20,25.1,17.3,53.00
2022-03-21,24.6,17.6,17.50
2022-03-22,25.9,17.8,17.30
2022-03-23,24.6,18.1,18.80
2022-03-24,24.9,17.9,26.60
2022-03-25,25.4,17.8,23.90
2022-03-26,24.8,17.3,15.50
2022-03-27,23.5,17.5,41.20
2022-03-28,25.0,18.5,16.40
2022-03-29,24.5,18.2,27.90
2022-03-30,25.3,17.5,12.30
2022-03-31,24.5,17.9,14.90
2022-04-01,24.8,18.1,14.40
2022-04-02,25.7,17.1,17.60
2022-04-03,24.6,17.3,19.40
2022-04-04,24.7,17.9,11.50
2022-04-05,26.4,18.0,26.90
2022-04-06,24.9,18.1,35.60
2022-04-07,24.9,17.6,40.40
2022-04-08,24.9,18.3,41.10
2022-04-09,24.1,17.8,22.10
2022-04-10,25.2,17.9,36.60
2022-04-11,25.2,18.2,11.90
2022-04-12,25.1,17.4,26.70
2022-04-13,25.4,17.3,15.00
2022-04-14,26.2,17.4,29.90
2022-04-15,27.0,17.9,13.90
2022-04-16,21.8,18.6,11.30
2022-04-17,23.8,18.7,17.90
2022-04-18,25.0,18.6,43.80
2022-04-19,22.0,18.0,20.30
2022-04-20,23.9,17.5,7.60
2022-04-21,26.3,17.6,1.70
2022-04-22,24.2,17.6,4.00
2022-04-23,25.7,16.6,8.80
2022-04-24,24.5,17.8,18.10
2022-04-25,24.3,18.1,6.30
2022-04-26,24.3,17.2,8.80
2022-04-27,25.4,17.5,12.50
2022-04-28,24.3,18.0,46.30
2022-04-29,25.7,18.0,14.20
2022-04-30,26.4,18.4,14.30
2022-05-01,25.1,17.6,10.50
2022-05-02,26.3,17.3,5.40
2022-05-03,26.6,17.5,8.20
2022-05-04,23.8,17.8,24.50
2022-05-05,22.1,17.5,41.10
2022-05-06,24.0,17.3,30.80
2022-05-07,23.9,17.7,9.60
2022-05-08,26.2,17.0,5.60
2022-05-09,27.2,18.8,1.10
2022-05-10,25.8,18.6,10.10
2022-05-11,25.9,18.1,3.60
2022-05-12,25.3,18.5,26.00
2022-05-13,23.5,18.3,25.60
2022-05-14,24.7,17.9,40.30
2022-05-15,24.9,17.2,29.60
2022-05-16,25.1,17.9,92.20
2022-05-17,21.5,17.9,73.30
2022-05-18,22.6,17.0,25.10
2022-05-19,23.9,16.5,16.00
2022-05-20,22.8,17.6,21.90
2022-05-21,24.4,17.2,4.70
2022-05-22,27.6,18.2,1.40
2022-05-23,24.7,17.5,16.10
2022-05-24,24.5,17.8,10.40
2022-05-25,23.4,17.6,44.20
2022-05-26,24.4,16.9,15.40
2022-05-27,25.9,17.2,31.80
2022-05-28,24.9,16.9,46.40
2022-05-29,25.5,17.0,32.10
2022-05-30,22.3,17.2,54.90
2022-05-31,22.7,15.9,27.20
2022-06-01,24.3,16.0,5.80
2022-06-02,22.4,17.4,37.10
2022-06-03,22.1,17.5,20.40
2022-06-04,24.3,17.0,5.50
2022-06-05,25.2,17.4,13.80
2022-06-06,25.2,17.1,16.60
2022-06-07,23.0,18.1,28.10
2022-06-08,24.5,17.5,5.70
2022-06-09,23.5,17.8,6.70
2022-06-10,24.3,17.1,17.10
2022-06-11,22.6,16.8,56.10
2022-06-12,24.8,17.4,26.70
2022-06-13,22.7,17.7,40.20
2022-06-14,23.8,17.0,22.90
2022-06-15,24.4,16.8,45.10
2022-06-16,23.7,16.2,48.70
2022-06-17,23.8,17.1,38.50
2022-06-18,23.6,17.6,12.40
2022-06-19,24.6,17.0,22.20
2022-06-20,23.2,17.2,31.70
2022-06-21,23.6,17.2,10.20
2022-06-22,25.5,17.0,28.40
2022-06-23,23.6,16.5,47.90
2022-06-24,20.5,15.8,72.40
2022-06-25,22.7,16.8,59.10
2022-06-26,25.0,16.4,43.80
2022-06-27,23.2,16.8,17.70
2022-06-28,24.0,17.2,22.90
2022-06-29,23.8,17.1,10.70
2022-06-30,25.6,17.0,24.60
2022-07-01,24.5,17.6,31.10
2022-07-02,24.6,17.5,35.40
2022-07-03,25.5,17.7,24.60
2022-07-04,25.2,17.3,33.30
2022-07-05,24.9,17.1,54.50
2022-07-06,24.7,16.3,19.30
2022-07-07,24.9,16.8,5.60
2022-07-08,25.7,18.3,7.90
2022-07-09,25.5,17.2,45.10
2022-07-10,23.7,16.7,27.60
2022-07-11,23.6,17.1,39.70
2022-07-12,24.8,16.9,32.90
2022-07-13,25.1,16.6,41.60
2022-07-14,23.6,17.0,45.60
2022-07-15,23.9,16.8,29.90
2022-07-16,26.1,17.4,2.70
2022-07-17,26.0,17.1,21.30
2022-07-18,25.0,17.3,2.10
2022-07-19,25.9,17.0,15.30
2022-07-20,24.2,17.7,51.40
2022-07-21,23.7,16.9,38.10
2022-07-22,24.1,16.5,54.80
2022-07-23,23.1,17.3,11.50
2022-07-24,24.0,17.9,14.40
2022-07-25,22.7,17.6,45.60
2022-07-26,23.6,17.2,25.10
2022-07-27,22.4,16.7,35.60
2022-07-28,22.6,16.9,31.90
2022-07-29,25.4,17.1,10.80
2022-07-30,25.9,16.8,30.30
2022-07-31,24.8,16.8,8.40
2022-08-01,25.4,17.4,33.70
2022-08-02,23.2,17.9,33.60
2022-08-03,24.3,17.4,27.40
2022-08-04,24.7,17.2,27.50
2022-08-05,24.4,16.3,61.10
2022-08-06,25.5,16.4,27.10
2022-08-07,25.6,17.3,24.70
2022-08-08,25.5,17.2,2.40
2022-08-09,24.4,17.4,43.80
2022-08-10,25.7,16.4,24.20
2022-08-11,24.0,17.0,14.40
2022-08-12,24.5,17.3,5.30
2022-08-13,23.4,17.2,14.10
2022-08-14,23.7,17.4,51.50
2022-08-15,25.3,16.4,44.00
2022-08-16,25.1,16.4,37.50
2022-08-17,25.2,17.5,31.60
2022-08-18,25.7,17.3,17.60
2022-08-19,26.0,17.9,3.40
2022-08-20,22.7,17.2,5.40
2022-08-21,24.8,17.0,24.00
2022-08-22,24.4,17.1,14.10
2022-08-23,26.5,17.2,4.20
2022-08-24,25.6,17.7,27.00
2022-08-25,24.9,18.0,10.70
2022-08-26,24.7,15.9,13.30
2022-08-27,25.0,17.3,33.50
2022-08-28,22.3,17.3,41.60
2022-08-29,24.2,16.5,22.10
2022-08-30,26.0,17.1,29.30
2022-08-31,24.1,16.6,34.60
2022-09-01,24.7,17.0,5.80
2022-09-02,24.9,17.7,29.20
2022-09-03,26.4,17.7,35.70
2022-09-04,26.8,18.3,61.20
2022-09-05,25.9,17.8,37.60
2022-09-06,25.8,17.9,24.80
2022-09-07,25.1,16.5,12.40
2022-09-08,26.0,17.7,7.40
2022-09-09,25.3,17.6,14.60
2022-09-10,26.0,17.7,36.50
2022-09-11,25.7,17.4,19.40
2022-09-12,25.2,16.6,19.50
2022-09-13,24.7,17.4,7.10
2022-09-14,24.1,17.2,9.20
2022-09-15,25.7,17.5,22.30
2022-09-16,23.2,17.4,58.10
2022-09-17,24.9,17.4,32.00
2022-09-18,24.6,17.0,25.70
2022-09-19,23.8,17.0,12.60
2022-09-20,22.7,17.6,28.30
2022-09-21,23.5,15.9,17.60
2022-09-22,24.8,16.0,12.20
2022-09-23,25.6,17.0,9.70
2022-09-24,24.4,17.4,28.00
2022-09-25,24.1,17.5,8.30
2022-09-26,26.0,17.0,11.10
2022-09-27,25.8,16.4,16.70
2022-09-28,24.9,17.2,48.40
2022-09-29,25.5,17.8,8.00
2022-09-30,25.1,18.2,25.80
2022-10-01,23.9,17.5,46.90
2022-10-02,26.1,16.8,31.80
2022-10-03,26.7,17.8,15.80
2022-10-04,26.0,16.9,17.30
2022-10-05,25.1,17.0,16.30
2022-10-06,24.7,17.3,19.70
2022-10-07,25.6,18.3,8.20
2022-10-08,23.5,17.9,24.80
2022-10-09,24.8,17.0,36.30
2022-10-10,25.5,17.3,25.90
2022-10-11,25.2,17.5,3.90
2022-10-12,25.2,17.4,5.70
2022-10-13,24.7,17.3,20.50
2022-10-14,25.9,17.0,8.50
2022-10-15,24.5,17.9,30.50
2022-10-16,24.8,17.3,20.90
2022-10-17,24.4,18.1,19.60
2022-10-18,25.7,17.4,12.10
2022-10-19,24.7,18.3,16.40
2022-10-20,23.0,18.5,10.10
2022-10-21,26.8,17.4,8.70
2022-10-22,23.0,18.3,15.80
2022-10-23,25.1,17.8,17.70
2022-10-24,24.6,17.9,14.60
2022-10-25,24.3,18.4,2.80
2022-10-26,22.7,18.5,23.60
2022-10-27,26.3,18.2,5.30
2022-10-28,22.5,17.9,10.10
2022-10-29,25.1,17.8,3.20
2022-10-30,26.3,17.0,6.10
2022-10-31,26.3,17.6,4.90
2022-11-01,26.4,17.9,5.90
2022-11-02,23.6,17.6,12.00
2022-11-03,23.4,17.4,35.90
2022-11-04,23.9,17.5,14.80
2022-11-05,24.0,17.5,0.90
2022-11-06,26.0,17.5,0.70
2022-11-07,25.6,16.4,23.80
2022-11-08,25.9,18.2,29.60
2022-11-09,24.2,17.9,12.00
2022-11-10,24.9,18.1,25.90
2022-11-11,25.2,17.6,9.00
2022-11-12,21.0,18.0,24.10
2022-11-13,25.6,17.2,4.60
2022-11-14,26.1,18.1,10.30
2022-11-15,24.9,18.2,24.80
2022-11-16,25.4,17.1,58.30
2022-11-17,23.2,18.1,39.20
2022-11-18,24.8,18.0,5.20
2022-11-19,26.7,17.5,11.30
2022-11-20,25.6,18.4,7.30
2022-11-21,26.6,18.3,12.30
2022-11-22,23.7,17.5,38.70
2022-11-23,24.9,16.4,0.90
2022-11-24,25.3,17.6,0.20
2022-11-25,25.9,17.5,8.40
2022-11-26,24.9,17.5,13.20
2022-11-27,23.7,18.0,7.80
2022-11-28,24.2,16.9,8.70
2022-11-29,22.0,17.4,6.50
2022-11-30,25.7,16.8,2.90
2022-12-01,24.8,16.4,12.00
2022-12-02,24.8,17.2,18.40
2022-12-03,25.2,17.1,10.50
2022-12-04,21.0,17.1,48.50
2022-12-05,25.4,15.9,11.30
